orderID,productID,unitPrice,quantity,discount,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight
10459,46,9.6,20,0.05,VICTE,4,2014-02-27,2014-03-27,2014-02-28,2,25.09
10459,72,27.8,40,0.0,VICTE,4,2014-02-27,2014-03-27,2014-02-28,2,25.09
10460,68,10.0,21,0.25,FOLKO,8,2014-02-28,2014-03-28,2014-03-03,1,16.27
10460,75,6.2,4,0.25,FOLKO,8,2014-02-28,2014-03-28,2014-03-03,1,16.27
10461,21,8.0,40,0.25,LILAS,1,2014-02-28,2014-03-28,2014-03-05,3,148.61
10461,30,20.7,28,0.25,LILAS,1,2014-02-28,2014-03-28,2014-03-05,3,148.61
10461,55,19.2,60,0.25,LILAS,1,2014-02-28,2014-03-28,2014-03-05,3,148.61
10462,13,4.8,1,0.0,CONSH,2,2014-03-03,2014-03-31,2014-03-18,1,6.17
10462,23,7.2,21,0.0,CONSH,2,2014-03-03,2014-03-31,2014-03-18,1,6.17
10463,19,7.3,21,0.0,SUPRD,5,2014-03-04,2014-04-01,2014-03-06,3,14.78
10463,42,11.2,50,0.0,SUPRD,5,2014-03-04,2014-04-01,2014-03-06,3,14.78
10464,4,17.6,16,0.2,FURIB,4,2014-03-04,2014-04-01,2014-03-14,2,89.0
10464,43,36.8,3,0.0,FURIB,4,2014-03-04,2014-04-01,2014-03-14,2,89.0
10464,56,30.4,30,0.2,FURIB,4,2014-03-04,2014-04-01,2014-03-14,2,89.0
10464,60,27.2,20,0.0,FURIB,4,2014-03-04,2014-04-01,2014-03-14,2,89.0
10465,24,3.6,25,0.0,VAFFE,1,2014-03-05,2014-04-02,2014-03-14,3,145.04
10465,29,99.0,18,0.1,VAFFE,1,2014-03-05,2014-04-02,2014-03-14,3,145.04
10465,40,14.7,20,0.0,VAFFE,1,2014-03-05,2014-04-02,2014-03-14,3,145.04
10465,45,7.6,30,0.1,VAFFE,1,2014-03-05,2014-04-02,2014-03-14,3,145.04
10465,50,13.0,25,0.0,VAFFE,1,2014-03-05,2014-04-02,2014-03-14,3,145.04
10466,11,16.8,10,0.0,COMMI,4,2014-03-06,2014-04-03,2014-03-13,1,11.93
10466,46,9.6,5,0.0,COMMI,4,2014-03-06,2014-04-03,2014-03-13,1,11.93
10467,24,3.6,28,0.0,MAGAA,8,2014-03-06,2014-04-03,2014-03-11,2,4.93
10467,25,11.2,12,0.0,MAGAA,8,2014-03-06,2014-04-03,2014-03-11,2,4.93
10468,30,20.7,8,0.0,KOENE,3,2014-03-07,2014-04-04,2014-03-12,3,44.12
10468,43,36.8,15,0.0,KOENE,3,2014-03-07,2014-04-04,2014-03-12,3,44.12
10469,2,15.2,40,0.15,WHITC,1,2014-03-10,2014-04-07,2014-03-14,1,60.18
10469,16,13.9,35,0.15,WHITC,1,2014-03-10,2014-04-07,2014-03-14,1,60.18
10469,44,15.5,2,0.15,WHITC,1,2014-03-10,2014-04-07,2014-03-14,1,60.18
10470,18,50.0,30,0.0,BONAP,4,2014-03-11,2014-04-08,2014-03-14,2,64.56
10470,23,7.2,15,0.0,BONAP,4,2014-03-11,2014-04-08,2014-03-14,2,64.56
10470,64,26.6,8,0.0,BONAP,4,2014-03-11,2014-04-08,2014-03-14,2,64.56
10471,7,24.0,30,0.0,BSBEV,2,2014-03-11,2014-04-08,2014-03-18,3,45.59
10471,56,30.4,20,0.0,BSBEV,2,2014-03-11,2014-04-08,2014-03-18,3,45.59
10472,24,3.6,80,0.05,SEVES,8,2014-03-12,2014-04-09,2014-03-19,1,4.2
10472,51,42.4,18,0.0,SEVES,8,2014-03-12,2014-04-09,2014-03-19,1,4.2
10473,33,2.0,12,0.0,ISLAT,1,2014-03-13,2014-03-27,2014-03-21,3,16.37
10473,71,17.2,12,0.0,ISLAT,1,2014-03-13,2014-03-27,2014-03-21,3,16.37
10474,14,18.6,12,0.0,PERIC,5,2014-03-13,2014-04-10,2014-03-21,2,83.49
10474,28,36.4,18,0.0,PERIC,5,2014-03-13,2014-04-10,2014-03-21,2,83.49
10474,40,14.7,21,0.0,PERIC,5,2014-03-13,2014-04-10,2014-03-21,2,83.49
10474,75,6.2,10,0.0,PERIC,5,2014-03-13,2014-04-10,2014-03-21,2,83.49
10475,31,10.0,35,0.15,SUPRD,9,2014-03-14,2014-04-11,2014-04-04,1,68.52
10475,66,13.6,60,0.15,SUPRD,9,2014-03-14,2014-04-11,2014-04-04,1,68.52
10475,76,14.4,42,0.15,SUPRD,9,2014-03-14,2014-04-11,2014-04-04,1,68.52
10476,55,19.2,2,0.05,HILAA,8,2014-03-17,2014-04-14,2014-03-24,3,4.41
10476,70,12.0,12,0.0,HILAA,8,2014-03-17,2014-04-14,2014-03-24,3,4.41
10477,1,14.4,15,0.0,PRINI,5,2014-03-17,2014-04-14,2014-03-25,2,13.02
10477,21,8.0,21,0.25,PRINI,5,2014-03-17,2014-04-14,2014-03-25,2,13.02
10477,39,14.4,20,0.25,PRINI,5,2014-03-17,2014-04-14,2014-03-25,2,13.02
10478,10,24.8,20,0.05,VICTE,2,2014-03-18,2014-04-01,2014-03-26,3,4.81
10479,38,210.8,30,0.0,RATTC,3,2014-03-19,2014-04-16,2014-03-21,3,708.95
10479,53,26.2,28,0.0,RATTC,3,2014-03-19,2014-04-16,2014-03-21,3,708.95
10479,59,44.0,60,0.0,RATTC,3,2014-03-19,2014-04-16,2014-03-21,3,708.95
10479,64,26.6,30,0.0,RATTC,3,2014-03-19,2014-04-16,2014-03-21,3,708.95
10480,47,7.6,30,0.0,FOLIG,6,2014-03-20,2014-04-17,2014-03-24,2,1.35
10480,59,44.0,12,0.0,FOLIG,6,2014-03-20,2014-04-17,2014-03-24,2,1.35
10481,49,16.0,24,0.0,RICAR,8,2014-03-20,2014-04-17,2014-03-25,2,64.33
10481,60,27.2,40,0.0,RICAR,8,2014-03-20,2014-04-17,2014-03-25,2,64.33
10482,40,14.7,10,0.0,LAZYK,1,2014-03-21,2014-04-18,2014-04-10,3,7.48
10483,34,11.2,35,0.05,WHITC,7,2014-03-24,2014-04-21,2014-04-25,2,15.28
10483,77,10.4,30,0.05,WHITC,7,2014-03-24,2014-04-21,2014-04-25,2,15.28
10484,21,8.0,14,0.0,BSBEV,3,2014-03-24,2014-04-21,2014-04-01,3,6.88
10484,40,14.7,10,0.0,BSBEV,3,2014-03-24,2014-04-21,2014-04-01,3,6.88
10484,51,42.4,3,0.0,BSBEV,3,2014-03-24,2014-04-21,2014-04-01,3,6.88
10485,2,15.2,20,0.1,LINOD,4,2014-03-25,2014-04-08,2014-03-31,2,64.45
10485,3,8.0,20,0.1,LINOD,4,2014-03-25,2014-04-08,2014-03-31,2,64.45
10485,55,19.2,30,0.1,LINOD,4,2014-03-25,2014-04-08,2014-03-31,2,64.45
10485,70,12.0,60,0.1,LINOD,4,2014-03-25,2014-04-08,2014-03-31,2,64.45
10486,11,16.8,5,0.0,HILAA,1,2014-03-26,2014-04-23,2014-04-02,2,30.53
10486,51,42.4,25,0.0,HILAA,1,2014-03-26,2014-04-23,2014-04-02,2,30.53
10486,74,8.0,16,0.0,HILAA,1,2014-03-26,2014-04-23,2014-04-02,2,30.53
10487,19,7.3,5,0.0,QUEEN,2,2014-03-26,2014-04-23,2014-03-28,2,71.07
10487,26,24.9,30,0.0,QUEEN,2,2014-03-26,2014-04-23,2014-03-28,2,71.07
10487,54,5.9,24,0.25,QUEEN,2,2014-03-26,2014-04-23,2014-03-28,2,71.07
10488,59,44.0,30,0.0,FRANK,8,2014-03-27,2014-04-24,2014-04-02,2,4.93
10488,73,12.0,20,0.2,FRANK,8,2014-03-27,2014-04-24,2014-04-02,2,4.93
10489,11,16.8,15,0.25,PICCO,6,2014-03-28,2014-04-25,2014-04-09,2,5.29
10489,16,13.9,18,0.0,PICCO,6,2014-03-28,2014-04-25,2014-04-09,2,5.29
10490,59,44.0,60,0.0,HILAA,7,2014-03-31,2014-04-28,2014-04-03,2,210.19
10490,68,10.0,30,0.0,HILAA,7,2014-03-31,2014-04-28,2014-04-03,2,210.19
10490,75,6.2,36,0.0,HILAA,7,2014-03-31,2014-04-28,2014-04-03,2,210.19
10491,44,15.5,15,0.15,FURIB,8,2014-03-31,2014-04-28,2014-04-08,3,16.96
10491,77,10.4,7,0.15,FURIB,8,2014-03-31,2014-04-28,2014-04-08,3,16.96
10492,25,11.2,60,0.05,BOTTM,3,2014-04-01,2014-04-29,2014-04-11,1,62.89
10492,42,11.2,20,0.05,BOTTM,3,2014-04-01,2014-04-29,2014-04-11,1,62.89
10493,65,16.8,15,0.1,LAMAI,4,2014-04-02,2014-04-30,2014-04-10,3,10.64
10493,66,13.6,10,0.1,LAMAI,4,2014-04-02,2014-04-30,2014-04-10,3,10.64
10493,69,28.8,10,0.1,LAMAI,4,2014-04-02,2014-04-30,2014-04-10,3,10.64
10494,56,30.4,30,0.0,COMMI,4,2014-04-02,2014-04-30,2014-04-09,2,65.99
10495,23,7.2,10,0.0,LAUGB,3,2014-04-03,2014-05-01,2014-04-11,3,4.65
10495,41,7.7,20,0.0,LAUGB,3,2014-04-03,2014-05-01,2014-04-11,3,4.65
10495,77,10.4,5,0.0,LAUGB,3,2014-04-03,2014-05-01,2014-04-11,3,4.65
10496,31,10.0,20,0.05,TRADH,7,2014-04-04,2014-05-02,2014-04-07,2,46.77
10497,56,30.4,14,0.0,LEHMS,7,2014-04-04,2014-05-02,2014-04-07,1,36.21
10497,72,27.8,25,0.0,LEHMS,7,2014-04-04,2014-05-02,2014-04-07,1,36.21
10497,77,10.4,25,0.0,LEHMS,7,2014-04-04,2014-05-02,2014-04-07,1,36.21
10498,24,4.5,14,0.0,HILAA,8,2014-04-07,2014-05-05,2014-04-11,2,29.75
10498,40,18.4,5,0.0,HILAA,8,2014-04-07,2014-05-05,2014-04-11,2,29.75
10498,42,14.0,30,0.0,HILAA,8,2014-04-07,2014-05-05,2014-04-11,2,29.75
10499,28,45.6,20,0.0,LILAS,4,2014-04-08,2014-05-06,2014-04-16,2,102.02
10499,49,20.0,25,0.0,LILAS,4,2014-04-08,2014-05-06,2014-04-16,2,102.02
10500,15,15.5,12,0.05,LAMAI,6,2014-04-09,2014-05-07,2014-04-17,1,42.68
10500,28,45.6,8,0.05,LAMAI,6,2014-04-09,2014-05-07,2014-04-17,1,42.68
10501,54,7.45,20,0.0,BLAUS,9,2014-04-09,2014-05-07,2014-04-16,3,8.85
10502,45,9.5,21,0.0,PERIC,2,2014-04-10,2014-05-08,2014-04-29,1,69.32
10502,53,32.8,6,0.0,PERIC,2,2014-04-10,2014-05-08,2014-04-29,1,69.32
10502,67,14.0,30,0.0,PERIC,2,2014-04-10,2014-05-08,2014-04-29,1,69.32
10503,14,23.25,70,0.0,HUNGO,6,2014-04-11,2014-05-09,2014-04-16,2,16.74
10503,65,21.05,20,0.0,HUNGO,6,2014-04-11,2014-05-09,2014-04-16,2,16.74
10504,2,19.0,12,0.0,WHITC,4,2014-04-11,2014-05-09,2014-04-18,3,59.13
10504,21,10.0,12,0.0,WHITC,4,2014-04-11,2014-05-09,2014-04-18,3,59.13
10504,53,32.8,10,0.0,WHITC,4,2014-04-11,2014-05-09,2014-04-18,3,59.13
10504,61,28.5,25,0.0,WHITC,4,2014-04-11,2014-05-09,2014-04-18,3,59.13
10505,62,49.3,3,0.0,MEREP,3,2014-04-14,2014-05-12,2014-04-21,3,7.13
10506,25,14.0,18,0.1,KOENE,9,2014-04-15,2014-05-13,2014-05-02,2,21.19
10506,70,15.0,14,0.1,KOENE,9,2014-04-15,2014-05-13,2014-05-02,2,21.19
10507,43,46.0,15,0.15,ANTON,7,2014-04-15,2014-05-13,2014-04-22,1,47.45
10507,48,12.75,15,0.15,ANTON,7,2014-04-15,2014-05-13,2014-04-22,1,47.45
10508,13,6.0,10,0.0,OTTIK,1,2014-04-16,2014-05-14,2014-05-13,2,4.99
10508,39,18.0,10,0.0,OTTIK,1,2014-04-16,2014-05-14,2014-05-13,2,4.99
10509,28,45.6,3,0.0,BLAUS,4,2014-04-17,2014-05-15,2014-04-29,1,0.15
10510,29,123.79,36,0.0,SAVEA,6,2014-04-18,2014-05-16,2014-04-28,3,367.63
10510,75,7.75,36,0.1,SAVEA,6,2014-04-18,2014-05-16,2014-04-28,3,367.63
10511,4,22.0,50,0.15,BONAP,4,2014-04-18,2014-05-16,2014-04-21,3,350.64
10511,7,30.0,50,0.15,BONAP,4,2014-04-18,2014-05-16,2014-04-21,3,350.64
10511,8,40.0,10,0.15,BONAP,4,2014-04-18,2014-05-16,2014-04-21,3,350.64
10512,24,4.5,10,0.15,FAMIA,7,2014-04-21,2014-05-19,2014-04-24,2,3.53
10512,46,12.0,9,0.15,FAMIA,7,2014-04-21,2014-05-19,2014-04-24,2,3.53
10512,47,9.5,6,0.15,FAMIA,7,2014-04-21,2014-05-19,2014-04-24,2,3.53
10512,60,34.0,12,0.15,FAMIA,7,2014-04-21,2014-05-19,2014-04-24,2,3.53
10513,21,10.0,40,0.2,WANDK,7,2014-04-22,2014-06-03,2014-04-28,1,105.65
10513,32,32.0,50,0.2,WANDK,7,2014-04-22,2014-06-03,2014-04-28,1,105.65
10513,61,28.5,15,0.2,WANDK,7,2014-04-22,2014-06-03,2014-04-28,1,105.65
10514,20,81.0,39,0.0,ERNSH,3,2014-04-22,2014-05-20,2014-05-16,2,789.95
10514,28,45.6,35,0.0,ERNSH,3,2014-04-22,2014-05-20,2014-05-16,2,789.95
10514,56,38.0,70,0.0,ERNSH,3,2014-04-22,2014-05-20,2014-05-16,2,789.95
10514,65,21.05,39,0.0,ERNSH,3,2014-04-22,2014-05-20,2014-05-16,2,789.95
10514,75,7.75,50,0.0,ERNSH,3,2014-04-22,2014-05-20,2014-05-16,2,789.95
10515,9,97.0,16,0.15,QUICK,2,2014-04-23,2014-05-07,2014-05-23,1,204.47
10515,16,17.45,50,0.0,QUICK,2,2014-04-23,2014-05-07,2014-05-23,1,204.47
10515,27,43.9,120,0.0,QUICK,2,2014-04-23,2014-05-07,2014-05-23,1,204.47
10515,33,2.5,16,0.15,QUICK,2,2014-04-23,2014-05-07,2014-05-23,1,204.47
10515,60,34.0,84,0.15,QUICK,2,2014-04-23,2014-05-07,2014-05-23,1,204.47
10516,18,62.5,25,0.1,HUNGO,2,2014-04-24,2014-05-22,2014-05-01,3,62.78
10516,41,9.65,80,0.1,HUNGO,2,2014-04-24,2014-05-22,2014-05-01,3,62.78
10516,42,14.0,20,0.0,HUNGO,2,2014-04-24,2014-05-22,2014-05-01,3,62.78
10517,52,7.0,6,0.0,NORTS,3,2014-04-24,2014-05-22,2014-04-29,3,32.07
10517,59,55.0,4,0.0,NORTS,3,2014-04-24,2014-05-22,2014-04-29,3,32.07
10517,70,15.0,6,0.0,NORTS,3,2014-04-24,2014-05-22,2014-04-29,3,32.07
10518,24,4.5,5,0.0,TORTU,4,2014-04-25,2014-05-09,2014-05-05,2,218.15
10518,38,263.5,15,0.0,TORTU,4,2014-04-25,2014-05-09,2014-05-05,2,218.15
10518,44,19.45,9,0.0,TORTU,4,2014-04-25,2014-05-09,2014-05-05,2,218.15
10519,10,31.0,16,0.05,CHOPS,6,2014-04-28,2014-05-26,2014-05-01,3,91.76
10519,56,38.0,40,0.0,CHOPS,6,2014-04-28,2014-05-26,2014-05-01,3,91.76
10519,60,34.0,10,0.05,CHOPS,6,2014-04-28,2014-05-26,2014-05-01,3,91.76
10520,24,4.5,8,0.0,SANTG,7,2014-04-29,2014-05-27,2014-05-01,1,13.37
10520,53,32.8,5,0.0,SANTG,7,2014-04-29,2014-05-27,2014-05-01,1,13.37
10521,35,18.0,3,0.0,CACTU,8,2014-04-29,2014-05-27,2014-05-02,2,17.22
10521,41,9.65,10,0.0,CACTU,8,2014-04-29,2014-05-27,2014-05-02,2,17.22
10521,68,12.5,6,0.0,CACTU,8,2014-04-29,2014-05-27,2014-05-02,2,17.22
10522,1,18.0,40,0.2,LEHMS,4,2014-04-30,2014-05-28,2014-05-06,1,45.33
10522,8,40.0,24,0.0,LEHMS,4,2014-04-30,2014-05-28,2014-05-06,1,45.33
10522,30,25.89,20,0.2,LEHMS,4,2014-04-30,2014-05-28,2014-05-06,1,45.33
10522,40,18.4,25,0.2,LEHMS,4,2014-04-30,2014-05-28,2014-05-06,1,45.33
10523,17,39.0,25,0.1,SEVES,7,2014-05-01,2014-05-29,2014-05-30,2,77.63
10523,20,81.0,15,0.1,SEVES,7,2014-05-01,2014-05-29,2014-05-30,2,77.63
10523,37,26.0,18,0.1,SEVES,7,2014-05-01,2014-05-29,2014-05-30,2,77.63
10523,41,9.65,6,0.1,SEVES,7,2014-05-01,2014-05-29,2014-05-30,2,77.63
10524,10,31.0,2,0.0,BERGS,1,2014-05-01,2014-05-29,2014-05-07,2,244.79
10524,30,25.89,10,0.0,BERGS,1,2014-05-01,2014-05-29,2014-05-07,2,244.79
10524,43,46.0,60,0.0,BERGS,1,2014-05-01,2014-05-29,2014-05-07,2,244.79
10524,54,7.45,15,0.0,BERGS,1,2014-05-01,2014-05-29,2014-05-07,2,244.79
10525,36,19.0,30,0.0,BONAP,1,2014-05-02,2014-05-30,2014-05-23,2,11.06
10525,40,18.4,15,0.1,BONAP,1,2014-05-02,2014-05-30,2014-05-23,2,11.06
10526,1,18.0,8,0.15,WARTH,4,2014-05-05,2014-06-02,2014-05-15,2,58.59
10526,13,6.0,10,0.0,WARTH,4,2014-05-05,2014-06-02,2014-05-15,2,58.59
10526,56,38.0,30,0.15,WARTH,4,2014-05-05,2014-06-02,2014-05-15,2,58.59
10527,4,22.0,50,0.1,QUICK,7,2014-05-05,2014-06-02,2014-05-07,1,41.9
10527,36,19.0,30,0.1,QUICK,7,2014-05-05,2014-06-02,2014-05-07,1,41.9
10528,11,21.0,3,0.0,GREAL,6,2014-05-06,2014-05-20,2014-05-09,2,3.35
10528,33,2.5,8,0.2,GREAL,6,2014-05-06,2014-05-20,2014-05-09,2,3.35
10528,72,34.8,9,0.0,GREAL,6,2014-05-06,2014-05-20,2014-05-09,2,3.35
10529,55,24.0,14,0.0,MAISD,5,2014-05-07,2014-06-04,2014-05-09,2,66.69
10529,68,12.5,20,0.0,MAISD,5,2014-05-07,2014-06-04,2014-05-09,2,66.69
10529,69,36.0,10,0.0,MAISD,5,2014-05-07,2014-06-04,2014-05-09,2,66.69
10530,17,39.0,40,0.0,PICCO,3,2014-05-08,2014-06-05,2014-05-12,2,339.22
10530,43,46.0,25,0.0,PICCO,3,2014-05-08,2014-06-05,2014-05-12,2,339.22
10530,61,28.5,20,0.0,PICCO,3,2014-05-08,2014-06-05,2014-05-12,2,339.22
10530,76,18.0,50,0.0,PICCO,3,2014-05-08,2014-06-05,2014-05-12,2,339.22
10531,59,55.0,2,0.0,OCEAN,7,2014-05-08,2014-06-05,2014-05-19,1,8.12
10532,30,25.89,15,0.0,EASTC,7,2014-05-09,2014-06-06,2014-05-12,3,74.46
10532,66,17.0,24,0.0,EASTC,7,2014-05-09,2014-06-06,2014-05-12,3,74.46
10533,4,22.0,50,0.05,FOLKO,8,2014-05-12,2014-06-09,2014-05-22,1,188.04
10533,72,34.8,24,0.0,FOLKO,8,2014-05-12,2014-06-09,2014-05-22,1,188.04
10533,73,15.0,24,0.05,FOLKO,8,2014-05-12,2014-06-09,2014-05-22,1,188.04
10534,30,25.89,10,0.0,LEHMS,8,2014-05-12,2014-06-09,2014-05-14,2,27.94
10534,40,18.4,10,0.2,LEHMS,8,2014-05-12,2014-06-09,2014-05-14,2,27.94
10534,54,7.45,10,0.2,LEHMS,8,2014-05-12,2014-06-09,2014-05-14,2,27.94
10535,11,21.0,50,0.1,ANTON,4,2014-05-13,2014-06-10,2014-05-21,1,15.64
10535,40,18.4,10,0.1,ANTON,4,2014-05-13,2014-06-10,2014-05-21,1,15.64
10535,57,19.5,5,0.1,ANTON,4,2014-05-13,2014-06-10,2014-05-21,1,15.64
10535,59,55.0,15,0.1,ANTON,4,2014-05-13,2014-06-10,2014-05-21,1,15.64
10536,12,38.0,15,0.25,LEHMS,3,2014-05-14,2014-06-11,2014-06-06,2,58.88
10536,31,12.5,20,0.0,LEHMS,3,2014-05-14,2014-06-11,2014-06-06,2,58.88
10536,33,2.5,30,0.0,LEHMS,3,2014-05-14,2014-06-11,2014-06-06,2,58.88
10536,60,34.0,35,0.25,LEHMS,3,2014-05-14,2014-06-11,2014-06-06,2,58.88
10537,31,12.5,30,0.0,RICSU,1,2014-05-14,2014-05-28,2014-05-19,1,78.85
10537,51,53.0,6,0.0,RICSU,1,2014-05-14,2014-05-28,2014-05-19,1,78.85
10537,58,13.25,20,0.0,RICSU,1,2014-05-14,2014-05-28,2014-05-19,1,78.85
10537,72,34.8,21,0.0,RICSU,1,2014-05-14,2014-05-28,2014-05-19,1,78.85
10537,73,15.0,9,0.0,RICSU,1,2014-05-14,2014-05-28,2014-05-19,1,78.85
10538,70,15.0,7,0.0,BSBEV,9,2014-05-15,2014-06-12,2014-05-16,3,4.87
10538,72,34.8,1,0.0,BSBEV,9,2014-05-15,2014-06-12,2014-05-16,3,4.87
10539,13,6.0,8,0.0,BSBEV,6,2014-05-16,2014-06-13,2014-05-23,3,12.36
10539,21,10.0,15,0.0,BSBEV,6,2014-05-16,2014-06-13,2014-05-23,3,12.36
10539,33,2.5,15,0.0,BSBEV,6,2014-05-16,2014-06-13,2014-05-23,3,12.36
10539,49,20.0,6,0.0,BSBEV,6,2014-05-16,2014-06-13,2014-05-23,3,12.36
10540,3,10.0,60,0.0,QUICK,3,2014-05-19,2014-06-16,2014-06-13,3,1007.64
10540,26,31.23,40,0.0,QUICK,3,2014-05-19,2014-06-16,2014-06-13,3,1007.64
10540,38,263.5,30,0.0,QUICK,3,2014-05-19,2014-06-16,2014-06-13,3,1007.64
10540,68,12.5,35,0.0,QUICK,3,2014-05-19,2014-06-16,2014-06-13,3,1007.64
10541,24,4.5,35,0.1,HANAR,2,2014-05-19,2014-06-16,2014-05-29,1,68.65
10541,38,263.5,4,0.1,HANAR,2,2014-05-19,2014-06-16,2014-05-29,1,68.65
10541,65,21.05,36,0.1,HANAR,2,2014-05-19,2014-06-16,2014-05-29,1,68.65
10541,71,21.5,9,0.1,HANAR,2,2014-05-19,2014-06-16,2014-05-29,1,68.65
10542,11,21.0,15,0.05,KOENE,1,2014-05-20,2014-06-17,2014-05-26,3,10.95
10542,54,7.45,24,0.05,KOENE,1,2014-05-20,2014-06-17,2014-05-26,3,10.95
10543,12,38.0,30,0.15,LILAS,8,2014-05-21,2014-06-18,2014-05-23,2,48.17
10543,23,9.0,70,0.15,LILAS,8,2014-05-21,2014-06-18,2014-05-23,2,48.17
10544,28,45.6,7,0.0,LONEP,4,2014-05-21,2014-06-18,2014-05-30,1,24.91
10544,67,14.0,7,0.0,LONEP,4,2014-05-21,2014-06-18,2014-05-30,1,24.91
10545,11,21.0,10,0.0,LAZYK,8,2014-05-22,2014-06-19,2014-06-26,2,11.92
10546,7,30.0,10,0.0,VICTE,1,2014-05-23,2014-06-20,2014-05-27,3,194.72
10546,35,18.0,30,0.0,VICTE,1,2014-05-23,2014-06-20,2014-05-27,3,194.72
10546,62,49.3,40,0.0,VICTE,1,2014-05-23,2014-06-20,2014-05-27,3,194.72
10547,32,32.0,24,0.15,SEVES,3,2014-05-23,2014-06-20,2014-06-02,2,178.43
10547,36,19.0,60,0.0,SEVES,3,2014-05-23,2014-06-20,2014-06-02,2,178.43
10548,34,14.0,10,0.25,TOMSP,3,2014-05-26,2014-06-23,2014-06-02,2,1.43
10548,41,9.65,14,0.0,TOMSP,3,2014-05-26,2014-06-23,2014-06-02,2,1.43
10549,31,12.5,55,0.15,QUICK,5,2014-05-27,2014-06-10,2014-05-30,1,171.24
10549,45,9.5,100,0.15,QUICK,5,2014-05-27,2014-06-10,2014-05-30,1,171.24
10549,51,53.0,48,0.15,QUICK,5,2014-05-27,2014-06-10,2014-05-30,1,171.24
10550,17,39.0,8,0.1,GODOS,7,2014-05-28,2014-06-25,2014-06-06,3,4.32
10550,19,9.2,10,0.0,GODOS,7,2014-05-28,2014-06-25,2014-06-06,3,4.32
10550,21,10.0,6,0.1,GODOS,7,2014-05-28,2014-06-25,2014-06-06,3,4.32
10550,61,28.5,10,0.1,GODOS,7,2014-05-28,2014-06-25,2014-06-06,3,4.32
10551,16,17.45,40,0.15,FURIB,4,2014-05-28,2014-07-09,2014-06-06,3,72.95
10551,35,18.0,20,0.15,FURIB,4,2014-05-28,2014-07-09,2014-06-06,3,72.95
10551,44,19.45,40,0.0,FURIB,4,2014-05-28,2014-07-09,2014-06-06,3,72.95
10552,69,36.0,18,0.0,HILAA,2,2014-05-29,2014-06-26,2014-06-05,1,83.22
10552,75,7.75,30,0.0,HILAA,2,2014-05-29,2014-06-26,2014-06-05,1,83.22
10553,11,21.0,15,0.0,WARTH,2,2014-05-30,2014-06-27,2014-06-03,2,149.49
10553,16,17.45,14,0.0,WARTH,2,2014-05-30,2014-06-27,2014-06-03,2,149.49
10553,22,21.0,24,0.0,WARTH,2,2014-05-30,2014-06-27,2014-06-03,2,149.49
10553,31,12.5,30,0.0,WARTH,2,2014-05-30,2014-06-27,2014-06-03,2,149.49
10553,35,18.0,6,0.0,WARTH,2,2014-05-30,2014-06-27,2014-06-03,2,149.49
10554,16,17.45,30,0.05,OTTIK,4,2014-05-30,2014-06-27,2014-06-05,3,120.97
10554,23,9.0,20,0.05,OTTIK,4,2014-05-30,2014-06-27,2014-06-05,3,120.97
10554,62,49.3,20,0.05,OTTIK,4,2014-05-30,2014-06-27,2014-06-05,3,120.97
10554,77,13.0,10,0.05,OTTIK,4,2014-05-30,2014-06-27,2014-06-05,3,120.97
10555,14,23.25,30,0.2,SAVEA,6,2014-06-02,2014-06-30,2014-06-04,3,252.49
10555,19,9.2,35,0.2,SAVEA,6,2014-06-02,2014-06-30,2014-06-04,3,252.49
10555,24,4.5,18,0.2,SAVEA,6,2014-06-02,2014-06-30,2014-06-04,3,252.49
10555,51,53.0,20,0.2,SAVEA,6,2014-06-02,2014-06-30,2014-06-04,3,252.49
10555,56,38.0,40,0.2,SAVEA,6,2014-06-02,2014-06-30,2014-06-04,3,252.49
10556,72,34.8,24,0.0,SIMOB,2,2014-06-03,2014-07-15,2014-06-13,1,9.8
10557,64,33.25,30,0.0,LEHMS,9,2014-06-03,2014-06-17,2014-06-06,2,96.72
10557,75,7.75,20,0.0,LEHMS,9,2014-06-03,2014-06-17,2014-06-06,2,96.72
10558,47,9.5,25,0.0,AROUT,1,2014-06-04,2014-07-02,2014-06-10,2,72.97
10558,51,53.0,20,0.0,AROUT,1,2014-06-04,2014-07-02,2014-06-10,2,72.97
10558,52,7.0,30,0.0,AROUT,1,2014-06-04,2014-07-02,2014-06-10,2,72.97
10558,53,32.8,18,0.0,AROUT,1,2014-06-04,2014-07-02,2014-06-10,2,72.97
10558,73,15.0,3,0.0,AROUT,1,2014-06-04,2014-07-02,2014-06-10,2,72.97
10559,41,9.65,12,0.05,BLONP,6,2014-06-05,2014-07-03,2014-06-13,1,8.05
10559,55,24.0,18,0.05,BLONP,6,2014-06-05,2014-07-03,2014-06-13,1,8.05
10560,30,25.89,20,0.0,FRANK,8,2014-06-06,2014-07-04,2014-06-09,1,36.65
10560,62,49.3,15,0.25,FRANK,8,2014-06-06,2014-07-04,2014-06-09,1,36.65
10561,44,19.45,10,0.0,FOLKO,2,2014-06-06,2014-07-04,2014-06-09,2,242.21
10561,51,53.0,50,0.0,FOLKO,2,2014-06-06,2014-07-04,2014-06-09,2,242.21
10562,33,2.5,20,0.1,REGGC,1,2014-06-09,2014-07-07,2014-06-12,1,22.95
10562,62,49.3,10,0.1,REGGC,1,2014-06-09,2014-07-07,2014-06-12,1,22.95
